Keyword,Quality_Score,Impressions,Clicks,CTR,Conversions,CVR,Avg_CPC,Spend
keyword_1540,6,50260,7148,0.14222045364106645,1262,0.17655288192501398,39.84,284776.32
keyword_1541,3,97186,3846,0.039573601135966086,535,0.1391055642225689,35.51,136571.46
keyword_1542,7,73561,2254,0.03064123652478895,81,0.03593611357586513,22.86,51526.44
keyword_1543,8,42542,533,0.012528795073104226,56,0.1050656660412758,11.14,5937.62
keyword_1544,7,58818,2492,0.04236798259036349,420,0.16853932584269662,17.99,44831.079999999994
keyword_1545,4,26050,1479,0.05677543186180422,224,0.15145368492224476,20.62,30496.980000000003
keyword_1546,10,37587,1645,0.04376513156144412,300,0.182370820668693,21.11,34725.95
keyword_1547,9,7453,906,0.12156178719978532,55,0.06070640176600441,30.45,27587.7
keyword_1548,10,94766,10890,0.11491463182998121,2133,0.19586776859504132,14.38,156598.2
keyword_1549,8,21804,465,0.021326362135388,33,0.07096774193548387,13.53,6291.45
keyword_1550,6,95113,10236,0.10761935802676816,297,0.029015240328253224,37.26,381393.36
keyword_1551,2,39239,3252,0.08287672978414333,355,0.10916359163591637,5.34,17365.68
keyword_1552,10,94155,2683,0.02849556582231427,106,0.03950801341781588,11.73,31471.59
keyword_1553,7,25487,2893,0.11350884764782046,412,0.14241272035948843,24.57,71081.01
keyword_1554,9,6538,144,0.022025084123585194,26,0.18055555555555555,11.71,1686.2400000000002
keyword_1555,9,3275,113,0.03450381679389313,21,0.18584070796460178,48.19,5445.469999999999
keyword_1556,9,7977,246,0.030838661150808574,31,0.12601626016260162,35.15,8646.9
keyword_1557,9,72410,10243,0.14145836210468168,1191,0.11627452894659768,24.47,250646.21
keyword_1558,6,68319,7360,0.10772991407953864,1464,0.19891304347826086,10.05,73968.0
keyword_1559,1,17546,1185,0.06753676051521715,147,0.1240506329113924,22.33,26461.05
keyword_1560,6,79927,9999,0.12510165526042513,1869,0.18691869186918691,34.28,342765.72000000003
keyword_1561,5,21025,845,0.04019024970273484,156,0.18461538461538463,48.6,41067.0
keyword_1562,7,41681,5850,0.14035171900866103,421,0.07196581196581196,26.27,153679.5
keyword_1563,8,1251,134,0.10711430855315747,3,0.022388059701492536,36.16,4845.44
keyword_1564,1,14991,1324,0.08831965846174371,131,0.09894259818731117,13.79,18257.96
keyword_1565,10,28242,3424,0.12123787267190708,599,0.17494158878504673,33.06,113197.44
keyword_1566,4,49236,4936,0.10025184824112437,841,0.17038087520259318,15.76,77791.36
keyword_1567,4,62757,8421,0.13418423442803193,1083,0.1286070537940862,13.92,117220.31999999999
keyword_1568,1,50920,6420,0.12608012568735272,309,0.04813084112149533,27.91,179182.2
keyword_1569,4,53757,2026,0.03768811503618134,79,0.03899308983218164,14.52,29417.52
keyword_1570,7,43596,1898,0.043536104229745846,364,0.1917808219178082,37.46,71099.08
keyword_1571,6,90264,1725,0.01911060888061686,165,0.09565217391304348,47.18,81385.5
keyword_1572,4,32128,1311,0.040805527888446214,179,0.13653699466056446,22.71,29772.81
keyword_1573,2,84793,4925,0.05808262474496716,901,0.18294416243654824,19.51,96086.75000000001
keyword_1574,7,76561,1074,0.01402802993691305,189,0.17597765363128492,12.91,13865.34
keyword_1575,8,25290,1368,0.05409252669039146,166,0.12134502923976608,22.57,30875.760000000002
keyword_1576,9,76099,8980,0.11800417876713229,968,0.10779510022271716,30.18,271016.4
keyword_1577,9,30267,3863,0.1276307529652757,588,0.15221330572094227,21.78,84136.14
keyword_1578,4,5827,65,0.011154968251244207,5,0.07692307692307693,33.04,2147.6
keyword_1579,3,98537,1083,0.0109907953357622,143,0.13204062788550322,34.81,37699.23
keyword_1580,5,58825,1793,0.030480237994050148,43,0.023982152816508645,9.4,16854.2
keyword_1581,6,50053,6615,0.13215991049487544,1113,0.16825396825396827,36.4,240786.0
keyword_1582,8,64327,4869,0.07569138930775568,972,0.19963031423290203,45.51,221588.19
keyword_1583,3,57725,8520,0.14759636206149848,1634,0.19178403755868545,6.18,52653.6
keyword_1584,6,58749,7885,0.13421505046894416,668,0.08471781864299302,29.81,235051.84999999998
keyword_1585,5,13144,1769,0.1345861229458308,204,0.11531938948558508,32.17,56908.73
keyword_1586,7,31597,884,0.02797733962085008,55,0.06221719457013575,36.94,32654.96
keyword_1587,9,79663,6096,0.07652235040106449,454,0.0744750656167979,22.36,136306.56
keyword_1588,7,92517,13794,0.1490969227277149,1411,0.10229085109467885,41.84,577140.9600000001
keyword_1589,6,96830,2988,0.030858205101724673,461,0.15428380187416332,29.3,87548.40000000001
keyword_1590,9,95830,8662,0.09038923092977147,201,0.02320480258600785,23.4,202690.8
keyword_1591,10,32130,1869,0.05816993464052288,169,0.09042268592830391,37.37,69844.53
keyword_1592,4,71910,4623,0.06428869420108468,555,0.12005191434133679,46.73,216032.78999999998
keyword_1593,1,1606,216,0.13449564134495642,12,0.05555555555555555,41.54,8972.64
keyword_1594,8,79929,7377,0.09229441129001989,251,0.03402467127558628,46.88,345833.76
keyword_1595,6,8919,1036,0.11615651978921404,121,0.1167953667953668,16.97,17580.92
keyword_1596,6,98463,10265,0.10425235875404974,1383,0.13472966390647834,10.33,106037.45
keyword_1597,5,56829,4777,0.0840591951292474,646,0.13523131672597866,29.05,138771.85
keyword_1598,10,41408,5003,0.12082206336939721,421,0.08414951029382371,7.0,35021.0
keyword_1599,3,39287,5732,0.14590067961412173,359,0.06263084438241452,35.36,202683.52
keyword_1600,6,55339,8043,0.14534053741484307,479,0.05955489245306478,15.8,127079.40000000001
keyword_1601,1,21524,2594,0.12051663259617172,70,0.026985350809560524,25.45,66017.3
keyword_1602,7,90855,7107,0.07822354300808981,378,0.05318699873364289,34.5,245191.5
keyword_1603,6,23255,763,0.03281014835519243,127,0.16644823066841416,26.74,20402.62
keyword_1604,5,56040,909,0.016220556745182014,18,0.019801980198019802,15.62,14198.58
keyword_1605,3,98696,4184,0.04239280213990435,116,0.027724665391969407,44.62,186690.08
keyword_1606,8,42074,2424,0.05761277748728431,103,0.04249174917491749,39.4,95505.59999999999
keyword_1607,4,28856,813,0.028174383143886886,77,0.09471094710947109,32.05,26056.649999999998
keyword_1608,9,77760,3224,0.04146090534979424,258,0.08002481389578164,36.43,117450.31999999999
keyword_1609,9,9627,208,0.021605900072712163,10,0.04807692307692308,23.69,4927.52
keyword_1610,5,43204,3599,0.08330247199333395,143,0.03973325923867741,21.92,78890.08
keyword_1611,7,78705,2178,0.027672955974842768,411,0.1887052341597796,12.21,26593.38
keyword_1612,6,97971,11167,0.11398270916903981,2055,0.1840243574818662,41.16,459633.72
keyword_1613,6,11378,643,0.056512568113904024,102,0.15863141524105753,22.15,14242.449999999999
keyword_1614,4,41981,4369,0.10407088921178628,285,0.06523231860837721,36.15,157939.35
keyword_1615,10,63541,8486,0.13355156513117514,664,0.07824652368607117,18.5,156991.0
keyword_1616,8,65881,1452,0.022039738316054706,203,0.13980716253443526,40.82,59270.64
keyword_1617,10,2705,401,0.14824399260628465,29,0.07231920199501247,9.74,3905.7400000000002
keyword_1618,3,65267,6548,0.10032635175509828,756,0.11545510079413561,33.13,216935.24000000002
keyword_1619,5,24901,435,0.017469177944660855,59,0.135632183908046,41.34,17982.9
keyword_1620,1,33814,1824,0.05394215413733956,206,0.11293859649122807,34.71,63311.04
keyword_1621,1,44013,5901,0.1340740235839411,557,0.09439078122352143,36.33,214383.33
keyword_1622,9,90778,8485,0.09346978342770275,701,0.0826163818503241,28.67,243264.95
keyword_1623,4,68105,3419,0.050201894134057706,547,0.15998830067271133,30.16,103117.04
keyword_1624,9,55862,7913,0.1416526440156099,1210,0.1529129280930115,7.97,63066.61
keyword_1625,7,56505,6792,0.12020175205734006,987,0.14531802120141343,16.29,110641.68
keyword_1626,10,97367,11000,0.1129746217917775,961,0.08736363636363637,37.49,412390.0
keyword_1627,8,30019,4033,0.1343482461107965,643,0.15943466402182,47.54,191728.82
keyword_1628,9,82007,9657,0.11775824015023108,1857,0.19229574401988195,29.38,283722.66
keyword_1629,1,89150,4470,0.0501402131239484,643,0.14384787472035795,37.65,168295.5
keyword_1630,7,52587,4824,0.09173369844258086,450,0.09328358208955224,35.76,172506.24
keyword_1631,8,33284,4257,0.1278992909506069,695,0.1632605120977214,49.97,212722.29
keyword_1632,2,93318,3295,0.035309372254013156,427,0.12959028831562974,40.78,134370.1
keyword_1633,10,3309,108,0.032638259292837715,19,0.17592592592592593,33.24,3589.92
keyword_1634,9,93871,3027,0.03224638067134685,449,0.14833168153287082,10.18,30814.86
keyword_1635,1,9019,335,0.037143807517463136,53,0.1582089552238806,21.32,7142.2
keyword_1636,3,43457,1062,0.024437950157627078,148,0.1393596986817326,16.28,17289.36
keyword_1637,9,25421,3235,0.12725699225050155,118,0.03647604327666151,43.42,140463.7
keyword_1638,1,64227,8000,0.12455820760739253,858,0.10725,25.08,200640.0
keyword_1639,4,68390,2133,0.031188770288053808,64,0.030004688232536336,29.09,62048.97
keyword_1640,10,12963,1410,0.10877111779680629,141,0.1,48.42,68272.2
keyword_1641,6,15148,1481,0.09776868233430155,220,0.1485482781904119,42.65,63164.65
keyword_1642,6,81277,3955,0.048660752734475926,378,0.09557522123893805,40.54,160335.69999999998
keyword_1643,4,60226,2519,0.04182578952611829,51,0.020246129416435093,11.4,28716.600000000002
keyword_1644,10,85870,3871,0.04507977174799115,334,0.0862826143115474,6.02,23303.42
keyword_1645,10,20589,2311,0.11224440235076982,74,0.03202077022933795,10.65,24612.15
keyword_1646,10,48439,2649,0.05468733871467206,425,0.16043790109475273,38.31,101483.19
keyword_1647,10,40975,2004,0.048907870652837096,322,0.16067864271457086,23.48,47053.92
keyword_1648,1,3248,42,0.01293103448275862,6,0.14285714285714285,10.29,432.17999999999995
keyword_1649,5,42816,5872,0.13714499252615844,149,0.02537465940054496,38.26,224662.72
keyword_1650,5,87679,10116,0.11537540346034969,261,0.025800711743772242,13.76,139196.16
keyword_1651,3,96016,7315,0.07618521913014498,1335,0.1825017088174983,31.51,230495.65000000002
keyword_1652,3,42826,6081,0.1419931817120441,257,0.042262785726031905,38.37,233327.96999999997
keyword_1653,4,72448,3701,0.05108491607773852,520,0.14050256687381787,32.36,119764.36
keyword_1654,3,93465,9763,0.10445621355587653,1593,0.16316705930554132,49.71,485318.73
keyword_1655,3,74413,3923,0.05271928292099499,394,0.10043334183023196,24.54,96270.42
keyword_1656,3,25842,1396,0.054020586641900785,165,0.11819484240687679,19.03,26565.88
keyword_1657,7,57878,7423,0.1282525311862884,452,0.060891822713188735,14.05,104293.15000000001
keyword_1658,9,41371,4972,0.1201808029779314,926,0.18624296057924378,27.67,137575.24000000002
keyword_1659,1,71377,3652,0.05116494108746515,271,0.07420591456736035,43.36,158350.72
keyword_1660,8,59489,1272,0.02138210425456807,75,0.0589622641509434,47.61,60559.92
keyword_1661,10,41208,2475,0.060061153174140944,283,0.11434343434343434,48.74,120631.5
keyword_1662,1,28661,3336,0.11639510135724504,181,0.054256594724220626,28.91,96443.76
keyword_1663,9,17681,425,0.024037101973870257,61,0.14352941176470588,32.24,13702.0
keyword_1664,8,24150,2513,0.10405797101449275,283,0.11261440509351373,31.17,78330.21
keyword_1665,6,61949,8336,0.1345623012478006,388,0.04654510556621881,25.97,216485.91999999998
keyword_1666,6,86076,3020,0.035085273479250896,96,0.031788079470198675,11.85,35787.0
keyword_1667,10,23236,3037,0.13070235840936478,135,0.04445176160684886,7.95,24144.15
keyword_1668,7,75887,1304,0.017183443804604213,58,0.04447852760736196,24.65,32143.6
keyword_1669,8,33305,3442,0.1033478456688185,262,0.07611853573503777,13.38,46053.96
keyword_1670,7,14929,1802,0.12070466876548999,306,0.16981132075471697,44.9,80909.8
keyword_1671,1,16092,1162,0.07220979368630376,35,0.030120481927710843,39.28,45643.36
keyword_1672,10,58730,2262,0.0385152392303763,97,0.04288240495137047,32.83,74261.45999999999
keyword_1673,4,63126,8803,0.13945125621772328,656,0.07452004998296036,7.13,62765.39
keyword_1674,4,97594,1248,0.012787671373240158,149,0.11939102564102565,33.0,41184.0
keyword_1675,9,64639,5669,0.08770247064465725,891,0.15717057682130886,32.95,186793.55000000002
keyword_1676,9,96997,6033,0.062197799931956656,1121,0.1858113707939665,24.76,149377.08000000002
keyword_1677,3,44189,3294,0.07454343841227455,310,0.09411050394656952,34.6,113972.40000000001
keyword_1678,9,33188,2824,0.08509099674581173,110,0.03895184135977337,43.61,123154.64
keyword_1679,5,69490,5897,0.08486113109799971,344,0.058334746481261655,39.11,230631.66999999998
keyword_1680,6,60507,2329,0.03849141421653693,166,0.07127522541863461,26.3,61252.700000000004
keyword_1681,7,86656,9112,0.10515140324963072,1471,0.16143546971027217,16.8,153081.6
keyword_1682,3,47067,596,0.012662799838528055,85,0.14261744966442952,26.5,15794.0
keyword_1683,4,3975,51,0.012830188679245283,2,0.0392156862745098,47.57,2426.07
keyword_1684,5,53029,4082,0.07697674857153633,697,0.17074963253307202,41.9,171035.8
keyword_1685,1,21925,1882,0.08583808437856329,328,0.1742826780021254,6.22,11706.039999999999
keyword_1686,8,84604,4101,0.04847288544276866,733,0.17873689344062424,40.23,164983.22999999998
keyword_1687,7,46330,4041,0.08722210230951867,280,0.06928977975748576,12.68,51239.88
keyword_1688,2,54652,4495,0.08224767620581132,198,0.04404894327030033,30.7,137996.5
keyword_1689,7,46173,2719,0.058887228466852924,105,0.03861713865391688,41.29,112267.51
keyword_1690,9,95629,9682,0.10124543809932134,890,0.09192315637265028,30.26,292977.32
keyword_1691,5,27748,3998,0.14408245639325357,388,0.09704852426213106,23.17,92633.66
keyword_1692,6,15669,1233,0.07869040781160253,217,0.1759935117599351,19.46,23994.18
keyword_1693,5,70269,8435,0.12003870839203631,575,0.06816834617664493,18.73,157987.55000000002
keyword_1694,1,2962,132,0.04456448345712356,17,0.12878787878787878,42.68,5633.76
keyword_1695,6,20116,2346,0.11662358321733943,379,0.16155157715260018,42.13,98836.98000000001
keyword_1696,7,44127,4450,0.10084528746572394,304,0.06831460674157304,42.05,187122.5
keyword_1697,5,90859,9045,0.0995498519684346,615,0.06799336650082918,17.72,160277.4
keyword_1698,3,24930,3366,0.13501805054151625,472,0.14022578728461083,40.95,137837.7
keyword_1699,6,32377,1381,0.04265373567656052,208,0.15061549601737872,6.65,9183.65
keyword_1700,7,96321,5931,0.061575357398698106,1143,0.19271623672230653,14.29,84753.98999999999
keyword_1701,10,32514,703,0.021621455373070062,121,0.1721194879089616,28.15,19789.45
keyword_1702,10,53972,6026,0.11165048543689321,1012,0.16793893129770993,23.3,140405.80000000002
keyword_1703,9,87250,11180,0.1281375358166189,1616,0.1445438282647585,10.03,112135.4
keyword_1704,7,29892,1997,0.06680717248762211,82,0.041061592388582875,6.88,13739.36
keyword_1705,3,99266,5951,0.05995003324401104,985,0.1655184002688624,32.5,193407.5
keyword_1706,1,19847,2028,0.10218168992794881,381,0.1878698224852071,19.11,38755.08
keyword_1707,7,64435,1326,0.020578877939008304,119,0.08974358974358974,5.72,7584.719999999999
keyword_1708,8,71952,3679,0.0511313097620636,281,0.07637945093775482,24.39,89730.81
keyword_1709,1,76206,4669,0.06126814161614571,532,0.11394302848575712,18.8,87777.2
keyword_1710,5,78771,6506,0.08259384798974241,1250,0.19213034122348602,30.95,201360.69999999998
keyword_1711,8,32848,2520,0.07671699951290795,73,0.02896825396825397,46.84,118036.8
keyword_1712,10,27039,1060,0.03920263323347757,156,0.1471698113207547,18.85,19981.0
keyword_1713,7,13042,1117,0.08564637325563564,186,0.1665174574753805,49.87,55704.78999999999
keyword_1714,2,99106,13837,0.1396181865880976,2241,0.1619570716195707,8.87,122734.18999999999
keyword_1715,4,22767,314,0.01379189177318048,38,0.12101910828025478,8.97,2816.5800000000004
keyword_1716,6,1276,134,0.10501567398119123,24,0.1791044776119403,37.08,4968.719999999999
keyword_1717,7,44719,4358,0.09745298419016525,192,0.04405690683799908,38.69,168611.02
keyword_1718,7,1123,156,0.13891362422083706,10,0.0641025641025641,24.03,3748.6800000000003
keyword_1719,3,62993,6321,0.10034448272030226,475,0.07514633760480936,17.87,112956.27
keyword_1720,8,20270,1975,0.09743463246176616,42,0.021265822784810127,40.73,80441.75
keyword_1721,7,15223,1792,0.11771661301977271,155,0.08649553571428571,48.03,86069.76000000001
keyword_1722,4,38043,1806,0.04747259679835975,88,0.048726467331118496,49.55,89487.29999999999
keyword_1723,10,91091,8508,0.09340110439011538,1279,0.1503291020216267,33.55,285443.39999999997
keyword_1724,4,31827,2632,0.08269708109466804,249,0.0946048632218845,38.31,100831.92000000001
keyword_1725,4,62074,4431,0.07138254341592293,650,0.1466937485894832,42.0,186102.0
keyword_1726,5,34329,725,0.021119170380727664,52,0.07172413793103448,40.95,29688.750000000004
keyword_1727,2,33555,1710,0.05096110862762628,74,0.04327485380116959,49.7,84987.0
keyword_1728,9,30264,1488,0.04916732751784298,65,0.043682795698924734,41.47,61707.36
keyword_1729,6,89654,9987,0.11139491824123854,565,0.05657354560929208,34.82,347747.34
keyword_1730,8,53291,7401,0.13887898519449812,301,0.04067017970544521,21.93,162303.93
keyword_1731,1,41223,1744,0.04230647939257211,104,0.05963302752293578,31.91,55651.04
keyword_1732,6,23219,474,0.02041431586200956,58,0.12236286919831224,44.62,21149.879999999997
keyword_1733,6,99947,14991,0.14998949443204898,991,0.06610633046494563,18.75,281081.25
keyword_1734,8,75651,8077,0.10676659925182747,660,0.08171350749040485,6.38,51531.26
keyword_1735,1,16382,2196,0.13404956659748504,64,0.029143897996357013,19.72,43305.119999999995
keyword_1736,5,79232,2388,0.03013933764135703,431,0.1804857621440536,48.21,115125.48
keyword_1737,3,52737,6439,0.12209644082901948,288,0.04472744214940208,40.73,262260.47
keyword_1738,6,79945,9902,0.12386015385577584,819,0.08271056352252071,13.42,132884.84
keyword_1739,9,27592,861,0.031204697013627138,76,0.08826945412311266,5.54,4769.94
keyword_1740,10,22173,722,0.032562125107112254,114,0.15789473684210525,35.11,25349.42
keyword_1741,3,42138,2164,0.05135507143196165,231,0.1067467652495379,31.06,67213.84
keyword_1742,9,20341,820,0.04031266899365813,72,0.08780487804878048,8.73,7158.6
keyword_1743,9,36012,5277,0.14653448850383205,766,0.1451582338449877,48.47,255776.19
keyword_1744,1,19237,1169,0.060768311067214226,149,0.12745936698032506,32.8,38343.2
keyword_1745,2,84068,9800,0.11657229861540658,333,0.03397959183673469,34.32,336336.0
