Customer_ID,Journey,Conversion_Value
1694,Organic Search > Social Media > Email > Email,2987
1695,Paid Search > Email,8745
1696,Paid Search > Display > Display > Email > Paid Search,6230
1697,Paid Search > Email > Social Media,9846
1698,Social Media > Social Media,4764
1699,Social Media > Organic Search,7234
1700,Social Media > Display,5075
1701,Email > Display,4225
1702,Organic Search > Social Media > Social Media > Paid Search,5206
1703,Organic Search > Paid Search,4992
1704,Display > Paid Search,1020
1705,Display > Paid Search > Paid Search > Paid Search,7685
1706,Paid Search > Paid Search > Email > Email,3147
1707,Display > Display,9361
1708,Display > Email > Organic Search > Organic Search,2111
1709,Organic Search > Email > Paid Search > Email,2057
1710,Display > Social Media > Organic Search > Display > Email,7036
1711,Social Media > Social Media,3140
1712,Social Media > Social Media,6790
1713,Social Media > Email > Email,8361
1714,Social Media > Social Media > Social Media > Display,8579
1715,Social Media > Paid Search > Email,4904
1716,Social Media > Social Media,6082
1717,Email > Organic Search > Display,9325
1718,Paid Search > Social Media > Display,7630
1719,Display > Display,5726
1720,Display > Email > Organic Search,7329
1721,Email > Social Media > Social Media > Social Media,8092
1722,Paid Search > Organic Search > Paid Search,9071
1723,Social Media > Social Media > Email,1566
1724,Display > Social Media > Email > Display > Social Media,5320
1725,Display > Social Media > Paid Search,8759
1726,Display > Display > Display > Email,1219
1727,Email > Display > Email > Organic Search > Organic Search,1388
1728,Paid Search > Social Media > Social Media > Display > Organic Search,7964
1729,Paid Search > Organic Search > Email > Organic Search,4128
1730,Paid Search > Paid Search,8031
1731,Social Media > Organic Search > Organic Search,3637
1732,Email > Display > Organic Search,3394
1733,Email > Paid Search > Email > Organic Search > Organic Search,3698
1734,Paid Search > Email > Paid Search > Organic Search > Organic Search,4668
1735,Email > Email > Social Media > Email > Display,2629
1736,Organic Search > Social Media > Organic Search > Display > Organic Search,5474
1737,Organic Search > Display > Email,7578
1738,Display > Social Media > Social Media,1006
1739,Paid Search > Email > Display > Display > Email,1049
1740,Social Media > Social Media > Email > Social Media,6578
1741,Organic Search > Paid Search > Display,5049
1742,Display > Display > Paid Search,2686
1743,Display > Paid Search > Paid Search > Social Media,2793
1744,Social Media > Paid Search > Organic Search > Organic Search,1776
1745,Display > Display,5017
1746,Email > Paid Search,8841
1747,Paid Search > Email > Paid Search > Display,2080
1748,Organic Search > Email > Organic Search > Social Media,4590
1749,Email > Paid Search > Paid Search > Display,9765
1750,Social Media > Paid Search,8675
1751,Email > Social Media,3533
1752,Organic Search > Email,8156
1753,Social Media > Paid Search > Social Media,9227
1754,Organic Search > Paid Search > Organic Search > Email,4026
1755,Social Media > Paid Search,3325
1756,Email > Social Media,1646
1757,Organic Search > Social Media,2251
1758,Paid Search > Email > Social Media,2624
1759,Email > Email > Email > Display > Email,6517
1760,Paid Search > Display > Organic Search,8404
1761,Display > Display > Social Media > Organic Search > Display,1339
1762,Organic Search > Paid Search,8630
1763,Display > Organic Search > Organic Search > Display,6382
1764,Email > Organic Search,6575
1765,Display > Display > Organic Search,4070
1766,Display > Organic Search,6398
1767,Social Media > Email > Social Media,4357
1768,Paid Search > Email > Display > Display,2397
1769,Organic Search > Display > Paid Search > Email > Organic Search,5120
1770,Organic Search > Social Media > Display > Display,9680
1771,Organic Search > Email > Email,2261
1772,Email > Display > Email > Paid Search,4369
1773,Organic Search > Social Media > Email > Email,3636
1774,Paid Search > Paid Search > Paid Search > Email > Display,6102
1775,Paid Search > Paid Search,1651
1776,Display > Organic Search > Display,7625
1777,Organic Search > Paid Search > Paid Search > Paid Search > Social Media,2895
1778,Social Media > Organic Search > Email > Display > Organic Search,8988
1779,Organic Search > Email > Organic Search > Display,2562
1780,Social Media > Display,3428
1781,Paid Search > Paid Search > Paid Search,9350
1782,Organic Search > Display > Display > Email > Organic Search,8855
1783,Organic Search > Paid Search > Display > Paid Search > Paid Search,6285
1784,Paid Search > Organic Search > Display,2468
1785,Display > Paid Search > Organic Search > Social Media > Display,1715
1786,Display > Display > Social Media,8903
1787,Social Media > Email > Display > Email > Display,4966
1788,Paid Search > Paid Search > Email > Email > Paid Search,5398
1789,Email > Social Media,6000
1790,Paid Search > Paid Search > Organic Search > Email,4871
1791,Paid Search > Organic Search,7789
1792,Paid Search > Social Media,9721
1793,Paid Search > Display > Email,5999
1794,Social Media > Organic Search > Social Media > Display,4827
1795,Social Media > Email > Display,5774
1796,Display > Social Media > Paid Search > Social Media,7541
1797,Email > Display > Email,3371
1798,Display > Paid Search,2057
1799,Paid Search > Paid Search > Display,2361
1800,Display > Display > Social Media,5733
1801,Social Media > Paid Search > Organic Search > Social Media > Social Media,5994
1802,Display > Email,1300
1803,Social Media > Display > Paid Search,7973
1804,Email > Organic Search > Display > Social Media,8748
1805,Organic Search > Display > Organic Search,9867
1806,Social Media > Email > Email,6584
1807,Email > Display > Social Media > Organic Search,4006
1808,Email > Paid Search > Display,3222
1809,Email > Social Media > Email > Organic Search > Display,2231
1810,Email > Display > Organic Search > Email,4801
1811,Social Media > Display > Display > Organic Search > Display,7044
1812,Paid Search > Paid Search > Email > Organic Search > Organic Search,2031
1813,Email > Paid Search > Social Media > Email > Organic Search,2179
1814,Social Media > Organic Search > Email > Organic Search > Paid Search,4469
1815,Paid Search > Organic Search,6821
1816,Paid Search > Paid Search > Display > Social Media,1747
1817,Organic Search > Paid Search > Email > Paid Search > Email,4859
1818,Display > Email > Social Media > Display > Email,6503
1819,Social Media > Display,4190
1820,Social Media > Display > Email > Email > Display,5164
1821,Paid Search > Display > Paid Search > Email > Email,9837
1822,Paid Search > Display,8531
1823,Social Media > Organic Search > Email,3662
1824,Social Media > Email > Email,8355
1825,Email > Social Media > Social Media > Paid Search,5667
1826,Social Media > Social Media > Email > Organic Search > Display,3273
1827,Paid Search > Organic Search > Organic Search > Display > Display,2272
1828,Organic Search > Display,7810
1829,Social Media > Paid Search,3828
1830,Social Media > Display > Social Media,2353
1831,Paid Search > Display > Display > Paid Search,7561
1832,Display > Social Media > Display,4644
1833,Organic Search > Display > Paid Search > Paid Search > Email,2402
1834,Paid Search > Social Media > Display > Email,3505
1835,Social Media > Organic Search > Paid Search,5878
1836,Organic Search > Organic Search > Email > Paid Search,8178
1837,Paid Search > Display > Social Media > Email > Display,5425
1838,Email > Paid Search > Email > Social Media,2353
1839,Email > Paid Search,4485
1840,Email > Paid Search,5576
1841,Display > Social Media > Display > Email > Paid Search,6959
1842,Email > Organic Search > Social Media > Email,9317
1843,Display > Display > Paid Search > Display > Display,9507
1844,Social Media > Social Media > Paid Search > Organic Search,8513
1845,Paid Search > Email > Display > Social Media > Email,8726
1846,Display > Email > Social Media > Organic Search,8750
1847,Organic Search > Organic Search > Email > Organic Search > Organic Search,2502
1848,Organic Search > Paid Search > Organic Search,5281
1849,Email > Paid Search > Display > Paid Search > Organic Search,9085
1850,Organic Search > Organic Search,2352
1851,Organic Search > Organic Search > Social Media > Organic Search > Paid Search,5394
1852,Paid Search > Email > Organic Search > Email,6061
1853,Paid Search > Display,2362
1854,Social Media > Email > Social Media,5955
1855,Organic Search > Paid Search > Paid Search > Paid Search,9778
1856,Email > Email > Display > Email > Social Media,1327
1857,Email > Email > Paid Search > Paid Search > Social Media,4066
1858,Display > Paid Search > Paid Search,3795
1859,Email > Paid Search > Email,9969
1860,Organic Search > Display,5846
1861,Email > Paid Search,6364
1862,Paid Search > Paid Search > Display > Paid Search > Organic Search,6812
1863,Email > Social Media,8650
1864,Display > Email,2241
1865,Organic Search > Organic Search > Organic Search > Social Media > Organic Search,6151
1866,Paid Search > Paid Search,9544
1867,Social Media > Display > Paid Search > Paid Search > Paid Search,9081
1868,Organic Search > Email > Social Media > Social Media > Display,8169
1869,Email > Organic Search > Social Media,7909
1870,Organic Search > Email,8100
1871,Email > Paid Search,7189
1872,Display > Email > Display,1682
1873,Social Media > Display,2693
1874,Display > Email,7460
1875,Paid Search > Organic Search > Email > Display > Organic Search,1285
1876,Social Media > Display > Paid Search > Email,1045
1877,Display > Display > Paid Search,8196
1878,Paid Search > Organic Search > Organic Search > Organic Search,3934
1879,Organic Search > Social Media > Social Media > Paid Search,1226
1880,Social Media > Email > Email,8236
1881,Social Media > Display > Organic Search > Display > Paid Search,9457
1882,Display > Paid Search,5062
1883,Organic Search > Organic Search > Social Media > Email > Paid Search,2880
1884,Social Media > Organic Search > Paid Search,2286
1885,Organic Search > Organic Search > Display > Organic Search > Paid Search,5749
1886,Organic Search > Email > Organic Search > Social Media > Organic Search,8550
1887,Email > Social Media > Social Media > Display > Organic Search,5761
1888,Paid Search > Paid Search > Email,1864
1889,Paid Search > Display > Display > Email,8577
1890,Organic Search > Display > Organic Search > Social Media > Email,5826
1891,Paid Search > Social Media > Paid Search,4384
1892,Email > Organic Search > Paid Search > Display > Social Media,8330
1893,Organic Search > Social Media > Social Media > Social Media,9638
1894,Email > Email > Email,7178
1895,Social Media > Social Media > Organic Search > Paid Search,8905
1896,Email > Email > Paid Search > Social Media > Display,5507
1897,Organic Search > Paid Search,3863
1898,Organic Search > Organic Search > Social Media,2906
1899,Organic Search > Paid Search > Display > Organic Search > Organic Search,7162
1900,Display > Paid Search > Organic Search > Email,2983
1901,Social Media > Display,2584
1902,Email > Social Media > Social Media,3395
1903,Paid Search > Social Media > Paid Search > Social Media > Social Media,5412
1904,Display > Paid Search > Display > Email > Email,7171
1905,Display > Organic Search > Paid Search > Display > Display,8759
1906,Organic Search > Social Media > Email,3055
1907,Social Media > Organic Search,4643
1908,Display > Organic Search > Display > Organic Search,5134
1909,Organic Search > Social Media > Social Media > Social Media,9813
1910,Organic Search > Display > Organic Search,3125
1911,Social Media > Display > Organic Search > Display > Organic Search,4734
1912,Social Media > Email > Email,5248
