Campaign_ID,Campaign_Type,Device,Impressions,Clicks,Avg_CPC,Spend,CTR,CVR,Conversions,Revenue_Per_Conversion,Revenue,CPA,ROAS,Customer_Quality_Score,Customer_LTV
875,Competitor,Tablet,78947,6483,13.55,87844.65000000001,0.0821183832191217,0.19,1231,3647,4489457,71.36039805036556,51.106777703593785,100.0,18289443
876,Competitor,Mobile,86001,9900,34.33,339867.0,0.1151149405239474,0.205,2029,4884,9909636,167.5046821094135,29.157393921739974,100.0,21767392
877,Brand,Tablet,20642,3767,6.32,23807.440000000002,0.18249200658850886,0.241,907,2532,2296524,26.24855567805954,96.46245039365844,100.0,8402146
878,Generic,Desktop,97798,2346,18.14,42556.44,0.023988220618008548,0.111,260,1777,462020,163.6786153846154,10.856641204010485,100.0,1145174
879,Brand,Mobile,96899,3726,29.53,110028.78,0.03845240920958937,0.098,365,2333,851545,301.4487123287671,7.739293301261725,100.0,3235392
880,Generic,Desktop,68643,2922,17.48,51076.56,0.04256806957737861,0.064,187,3117,582879,273.1366844919786,11.411868771115362,100.0,1976887
881,Competitor,Mobile,8928,8383,29.79,249729.57,0.9389560931899642,0.062,519,3252,1687788,481.17450867052025,6.758462764341443,100.0,5033043
882,Competitor,Tablet,49002,950,10.16,9652.0,0.019386963797396024,0.094,89,3388,301532,108.4494382022472,31.2403646912557,100.0,1162557
883,Brand,Mobile,85853,1207,47.43,57248.01,0.014058914656447648,0.246,296,4103,1214488,193.4054391891892,21.21450160450992,100.0,3588845
884,Brand,Mobile,26017,399,18.09,7217.91,0.0153361263789061,0.041,16,4114,65824,451.119375,9.119537373006867,100.0,287966
885,Generic,Tablet,80064,8202,46.54,381721.08,0.10244304556354916,0.08,656,1117,732752,581.8918902439025,1.9196005627983657,52.777283085783964,2970279
886,Generic,Desktop,14313,9769,19.66,192058.54,0.6825263746244673,0.04,390,3936,1535040,492.4577948717949,7.992563100812908,100.0,5207218
887,Brand,Tablet,2559,5500,40.18,220990.0,2.1492770613520906,0.083,456,1014,462384,484.62719298245617,2.0923299696818862,47.190328273069404,2112961
888,Generic,Mobile,51893,1182,16.08,19006.559999999998,0.022777638602509007,0.041,48,2345,112560,395.96999999999997,5.922165820642979,100.0,495378
889,Brand,Tablet,16167,8267,35.14,290502.38,0.5113502814374962,0.137,1132,3041,3442412,256.6275441696113,11.849858166394368,100.0,11571454
890,Generic,Mobile,81879,9657,19.57,188987.49,0.11794232953504562,0.121,1168,3042,3553056,161.80435787671232,18.80048250812792,100.0,6180778
891,Brand,Tablet,39598,2900,27.91,80939.0,0.07323602202131421,0.06,174,1910,332340,465.1666666666667,4.1060551773557865,98.76138893892254,1156871
892,Brand,Tablet,8523,4051,35.32,143081.32,0.47530212366537605,0.06,243,3674,892782,588.8120164609054,6.239682440726714,100.0,2449257
893,Brand,Desktop,50777,9067,31.5,285610.5,0.17856509837130985,0.164,1486,4408,6550288,192.20087483176312,22.934338898604917,100.0,22208065
894,Generic,Mobile,29439,6868,30.93,212427.24,0.2332959679336934,0.109,748,2555,1911140,283.99363636363637,8.996680463390666,100.0,7195359
895,Generic,Desktop,82060,1552,7.96,12353.92,0.018912990494759932,0.033,51,1689,86139,242.2337254901961,6.9726046469460705,100.0,323618
896,Generic,Mobile,14285,1781,16.21,28870.010000000002,0.12467623381169059,0.232,413,1773,732249,69.90317191283293,25.363655918373425,100.0,2824529
897,Brand,Tablet,11973,2403,30.73,73844.19,0.20070157855174142,0.113,271,2614,708394,272.4877859778598,9.593090532918026,100.0,2746755
898,Generic,Mobile,23694,7257,5.82,42235.740000000005,0.3062800709040263,0.156,1132,4452,5039664,37.31072438162545,119.32226119395563,100.0,9487091
899,Generic,Desktop,36774,1951,16.28,31762.280000000002,0.05305378800239299,0.224,437,2534,1107358,72.68256292906179,34.8639329418417,100.0,2404066
900,Brand,Desktop,5302,1997,15.31,30574.07,0.3766503206337231,0.112,223,3960,883080,137.1034529147982,28.883298821517712,100.0,3273483
901,Competitor,Desktop,23391,5925,16.24,96221.99999999999,0.25330255226369114,0.209,1238,1119,1385322,77.72374798061388,14.397144104258903,100.0,4057058
902,Brand,Mobile,5611,9619,29.1,279912.9,1.7143111744787025,0.23,2212,3073,6797476,126.54290235081375,24.28425413762638,100.0,28345344
903,Generic,Desktop,10372,8906,31.19,277778.14,0.8586579251831855,0.06,534,4605,2459070,520.1837827715356,8.852640456156845,100.0,4763667
904,Brand,Desktop,25312,344,45.9,15789.6,0.01359039190897598,0.225,77,2736,210672,205.05974025974027,13.342453260373917,100.0,457227
905,Competitor,Desktop,15080,9048,22.37,202403.76,0.6,0.048,434,1063,461342,466.36811059907836,2.2793153644971813,57.773408895524895,1593764
906,Brand,Tablet,81618,9115,46.7,425670.5,0.11167879634394373,0.083,756,1459,1103004,563.0562169312169,2.591215505890119,65.41777080456515,3587650
907,Generic,Tablet,97213,3907,34.34,134166.38,0.040190098032156195,0.206,804,2749,2210196,166.87360696517413,16.473545757141245,100.0,5376058
908,Competitor,Mobile,21874,2879,46.07,132635.53,0.13161744536893116,0.227,653,3361,2194733,203.11719754977028,16.54709714659413,100.0,6428814
909,Generic,Mobile,63537,1946,42.51,82724.45999999999,0.030627823158159814,0.177,344,3852,1325088,240.47808139534882,16.018091867870762,100.0,2149868
910,Competitor,Desktop,74914,7121,35.94,255928.74,0.09505566382785594,0.044,313,2613,817869,817.6637060702875,3.1956903316134015,62.6108353864162,1332826
911,Competitor,Tablet,2597,9532,21.02,200362.63999999998,3.6703889102810936,0.14,1334,4287,5718858,150.19688155922037,28.542536672505417,100.0,10478346
912,Brand,Desktop,12600,573,15.85,9082.05,0.045476190476190476,0.152,87,4527,393849,104.39137931034482,43.3656498257552,100.0,1385865
913,Brand,Desktop,4747,4231,15.01,63507.31,0.8912997682746998,0.085,359,4033,1447847,176.90058495821725,22.798115681486117,100.0,6548622
914,Generic,Tablet,80415,1892,47.85,90532.2,0.023527948765777528,0.248,469,3783,1774227,193.03240938166311,19.597745332599892,100.0,4277273
915,Brand,Tablet,79553,1834,48.14,88288.76,0.023053813181149675,0.097,177,3936,696672,498.80655367231634,7.890834575092005,100.0,1127765
916,Brand,Tablet,25815,7315,37.62,275190.3,0.2833623862095681,0.068,497,2563,1273811,553.7028169014085,4.6288368449033275,100.0,5070015
917,Competitor,Mobile,85500,7329,44.77,328119.33,0.08571929824561403,0.045,329,1981,651749,997.3231914893618,1.9863169902242577,21.038773314761034,2928785
918,Brand,Mobile,95348,5288,46.35,245098.80000000002,0.05545999916096824,0.107,565,4888,2761720,433.803185840708,11.267782624802733,100.0,5478160
919,Competitor,Desktop,25714,5381,28.02,150775.62,0.2092634362604029,0.179,963,4784,4606992,156.56866043613707,30.55528473369899,100.0,13130465
920,Competitor,Mobile,19890,5958,33.31,198460.98,0.2995475113122172,0.073,434,3626,1573684,457.28336405529956,7.929437816945175,100.0,3234831
921,Competitor,Tablet,62509,1044,23.84,24888.96,0.016701594970324272,0.197,205,4544,931520,121.40956097560975,37.427035922754506,100.0,1744039
922,Generic,Tablet,62824,1611,23.83,38390.13,0.02564306634407233,0.051,82,4430,363260,468.1723170731707,9.462327947313542,100.0,1368977
923,Generic,Mobile,5725,4181,6.73,28138.13,0.7303056768558952,0.121,505,2149,1085245,55.71906930693069,38.56848340667983,100.0,5302916
924,Generic,Desktop,44205,6218,24.52,152465.36,0.14066282094785656,0.182,1131,1971,2229201,134.80580017683465,14.621032607013161,100.0,8634987
925,Competitor,Desktop,21684,958,35.31,33826.98,0.04418004058291828,0.051,48,3908,187584,704.7287500000001,5.545396012295511,100.0,927950
926,Generic,Mobile,92861,3660,23.99,87803.4,0.03941374742895295,0.158,578,1706,986068,151.90899653979238,11.230407934089113,100.0,2978303
927,Generic,Desktop,58911,8521,44.26,377139.45999999996,0.144641917468724,0.204,1738,2709,4708242,216.99623705408513,12.484087451363484,100.0,21858221
928,Brand,Desktop,99078,8469,19.97,169125.93,0.08547810815720946,0.157,1329,4158,5525982,127.25803611738148,32.67377154999237,100.0,12255494
929,Generic,Desktop,14092,2715,10.97,29783.550000000003,0.1926625035481124,0.138,374,2366,884884,79.63516042780749,29.710494551522565,100.0,1692486
930,Generic,Tablet,96918,1713,41.52,71123.76000000001,0.017674735343279888,0.213,364,2846,1035944,195.39494505494508,14.565371684511616,100.0,4101116
931,Competitor,Tablet,40770,2940,35.33,103870.2,0.07211184694628403,0.247,726,1394,1012044,143.07190082644627,9.743352761427243,100.0,2833651
932,Competitor,Mobile,26457,1874,15.88,29759.120000000003,0.07083191593907094,0.062,116,1483,172028,256.5441379310345,5.780681686824073,100.0,449321
933,Competitor,Tablet,72667,3971,29.14,115714.94,0.05464653831863157,0.179,710,1665,1182150,162.97878873239438,10.216053346266264,100.0,4550665
934,Competitor,Desktop,91751,8373,23.08,193248.84,0.09125786094974442,0.039,326,1455,474330,592.7878527607362,2.4545037372539986,55.99459358997647,1265130
935,Competitor,Tablet,63894,945,47.25,44651.25,0.014790121138135036,0.03,28,4547,127316,1594.6875,2.851342347638644,65.9625082917185,446109
936,Competitor,Mobile,62305,9508,32.33,307393.63999999996,0.15260412486959313,0.085,808,1209,976872,380.43767326732666,3.1779187103545805,74.37189790115201,2489160
937,Generic,Tablet,13612,3360,12.13,40756.8,0.24684102262709373,0.243,816,1524,1243584,49.94705882352942,30.51230714874573,100.0,5276715
938,Competitor,Desktop,79627,3245,27.6,89562.0,0.040752508571213285,0.147,477,1675,798975,187.76100628930817,8.920915120251893,100.0,2072029
939,Competitor,Desktop,38089,7902,43.82,346265.64,0.20746147181600988,0.082,647,2001,1294647,535.1864605873261,3.7388838234137234,100.0,4366170
940,Brand,Mobile,96295,2363,35.22,83224.86,0.024539176488914273,0.05,118,4838,570884,705.2954237288136,6.859536922020656,100.0,902633
941,Generic,Tablet,53137,8736,42.91,374861.75999999995,0.16440521670399158,0.232,2026,1895,3839270,185.0255478775913,10.241828881132076,100.0,16397743
942,Generic,Tablet,1559,8255,16.27,134308.85,5.295060936497755,0.103,850,2003,1702550,158.01041176470588,12.676379851364969,100.0,6250371
943,Generic,Tablet,67249,1022,44.98,45969.56,0.015197252003747268,0.091,93,2599,241707,494.29634408602146,5.257979410723096,100.0,525188
944,Competitor,Desktop,38361,6795,39.0,265005.0,0.17713302572925627,0.217,1474,3354,4943796,179.78629579375848,18.655481972038263,100.0,11142361
945,Competitor,Mobile,81720,4388,37.8,165866.4,0.05369554576603035,0.159,697,4147,2890459,237.97187948350071,17.426428740239132,100.0,6991226
946,Competitor,Tablet,16261,5858,20.59,120616.22,0.36024844720496896,0.059,345,4093,1412085,349.61223188405796,11.707256287753006,100.0,4967510
947,Brand,Desktop,21372,8231,44.94,369901.13999999996,0.38513007673591615,0.117,963,1059,1019817,384.1133333333333,2.7569988024367813,67.2389205081688,3486863
948,Competitor,Desktop,56355,2730,33.71,92028.3,0.04844290657439446,0.233,636,1385,880860,144.69858490566037,9.57162090356988,100.0,2165614
949,Brand,Desktop,98676,7916,43.33,343000.27999999997,0.08022214114881025,0.227,1796,3103,5572988,190.9801113585746,16.247765162174215,100.0,21897484
950,Generic,Tablet,99560,9459,21.24,200909.15999999997,0.09500803535556449,0.036,340,3215,1093100,590.9092941176469,5.440767359736112,100.0,5040988
951,Competitor,Tablet,58920,7656,11.55,88426.8,0.129938900203666,0.082,627,2435,1526745,141.03157894736842,17.265636662188385,100.0,2522647
952,Brand,Tablet,33544,6030,19.96,120358.8,0.17976389220128786,0.056,337,3764,1268468,357.1477744807122,10.539054892537978,100.0,3754904
953,Brand,Tablet,1037,7100,25.49,180979.0,6.846673095467695,0.143,1015,3912,3970680,178.30443349753693,21.94000408887219,100.0,14204394
954,Competitor,Tablet,44032,3612,29.0,104748.0,0.08203125,0.192,693,2794,1936242,151.15151515151516,18.48476343223737,100.0,6878544
955,Generic,Tablet,79233,6166,27.99,172586.34,0.07782110989108074,0.088,542,4262,2310004,318.42498154981547,13.384628238828173,100.0,3622949
956,Generic,Tablet,42420,9187,29.57,271659.59,0.21657237152286657,0.194,1782,3529,6288678,152.44645903479238,23.149110988498506,100.0,14067654
957,Generic,Tablet,98243,3822,42.88,163887.36000000002,0.03890353511191637,0.174,665,2942,1956430,246.44715789473688,11.937650347165272,100.0,3358031
958,Brand,Tablet,92552,5748,12.65,72712.2,0.062105627106923675,0.187,1074,2590,2781660,67.70223463687151,38.2557535049139,100.0,9711825
959,Brand,Desktop,35600,2160,19.22,41515.2,0.060674157303370786,0.238,514,4487,2306318,80.76887159533074,55.55358037538059,100.0,8669137
960,Brand,Tablet,49285,3134,44.99,140998.66,0.06358932738155626,0.118,369,3387,1249803,382.110189701897,8.863935302647556,100.0,2573466
961,Brand,Mobile,63008,2487,30.22,75157.14,0.0394711782630777,0.099,246,1795,441570,305.51682926829267,5.875290092198825,100.0,1177022
962,Generic,Desktop,90520,7108,31.25,222125.0,0.07852408307556341,0.177,1258,1891,2378878,176.56995230524643,10.709636465953855,100.0,6314287
963,Competitor,Tablet,6167,8131,26.51,215552.81000000003,1.318469271931247,0.206,1674,3823,6399702,128.76511947431302,29.68971733655432,100.0,27962270
964,Brand,Mobile,1432,1899,29.7,56400.299999999996,1.3261173184357542,0.064,121,2282,276122,466.11818181818177,4.895754100598756,100.0,602307
965,Brand,Tablet,70687,4507,13.91,62692.37,0.06375995586175676,0.215,969,4421,4283949,64.69800825593396,68.33286092071491,100.0,14647247
966,Generic,Mobile,72947,2880,29.61,85276.8,0.03948071887808957,0.033,95,1600,152000,897.6505263157895,1.7824308604450447,52.32245848847877,644521
967,Competitor,Mobile,97324,1227,49.87,61190.49,0.01260737330976943,0.021,25,3484,87100,2447.6196,1.4234238032740056,38.522068466147495,383546
968,Competitor,Mobile,51903,8630,30.47,262956.1,0.16627169913107143,0.056,483,2245,1084335,544.4225672877847,4.123635085856537,100.0,4156235
969,Generic,Mobile,93159,7465,7.0,52255.0,0.08013181764510138,0.245,1828,2436,4453008,28.585886214442013,85.21687876758205,100.0,11347810
970,Generic,Desktop,55149,7711,40.84,314917.24000000005,0.13982121162668407,0.14,1079,2373,2560467,291.86027803521785,8.130602821236462,100.0,11216543
971,Competitor,Desktop,88640,7635,22.84,174383.4,0.08613492779783394,0.031,236,4553,1074508,738.9127118644068,6.161756222209224,100.0,4402883
972,Brand,Mobile,57768,9464,11.92,112810.88,0.16382772469187093,0.249,2356,4672,11007232,47.88237691001698,97.57243272989271,100.0,43650741
973,Competitor,Tablet,61184,2908,43.81,127399.48000000001,0.04752876569037657,0.191,555,2082,1155510,229.54861261261263,9.069974225954454,100.0,2005588
974,Generic,Mobile,66792,4397,13.91,61162.270000000004,0.06583123727392502,0.213,936,1151,1077336,65.34430555555556,17.614388739986268,100.0,1779141
975,Brand,Desktop,34439,4659,46.43,216317.37,0.13528267371294173,0.069,321,1933,620493,673.8858878504673,2.8684381656452276,73.85597725662385,2440882
976,Brand,Tablet,34257,548,24.88,13634.24,0.01599673059520682,0.044,24,3587,86088,568.0933333333334,6.3141033163564675,100.0,413806
977,Generic,Desktop,45674,5108,38.43,196300.44,0.11183605552393046,0.138,704,3272,2303488,278.83585227272727,11.734502479974065,100.0,9693155
978,Generic,Desktop,52248,4993,29.61,147842.73,0.09556346654417394,0.198,988,2341,2312908,149.6383906882591,15.644381025702108,100.0,10200304
979,Generic,Tablet,84602,893,16.55,14779.150000000001,0.010555306021134253,0.167,149,3610,537890,99.18892617449666,36.39519187504017,100.0,1832826
980,Competitor,Mobile,46371,536,35.2,18867.2,0.011558948480731492,0.165,88,4846,426448,214.4,22.602611940298505,100.0,1094287
981,Competitor,Mobile,99282,6112,48.11,294048.32,0.061562015269635985,0.194,1185,4350,5154750,248.14204219409282,17.53028209785385,100.0,19959599
982,Brand,Mobile,68996,5969,39.63,236551.47,0.08651226158038147,0.072,429,1557,667953,551.402027972028,2.823711051129803,63.11827339770128,2666400
983,Generic,Mobile,38297,1720,32.18,55349.6,0.04491213410972139,0.172,295,2497,736615,187.6257627118644,13.308406926156648,100.0,2846098
984,Brand,Tablet,55273,4408,49.58,218548.63999999998,0.07974960649865215,0.11,484,2869,1388596,451.5467768595041,6.353716042341879,100.0,6683981
985,Brand,Tablet,62256,1048,16.94,17753.120000000003,0.016833718838344898,0.036,37,1617,59829,479.8140540540541,3.3700555170020814,94.84835454820171,166631
986,Brand,Tablet,35743,4044,7.81,31583.64,0.11314103460817503,0.066,266,2819,749854,118.73548872180451,23.741848627960554,100.0,1228861
987,Brand,Desktop,69752,9419,6.45,60752.55,0.13503555453607066,0.203,1912,1023,1955976,31.774346234309625,32.19578437448305,100.0,9153097
988,Generic,Tablet,80803,291,36.98,10761.179999999998,0.003601351434971474,0.226,65,2542,165230,165.55661538461536,15.354264123451149,100.0,340662
989,Brand,Mobile,76117,1503,42.36,63667.08,0.01974591746915932,0.085,127,3415,433705,501.3155905511811,6.812076193850888,100.0,1709064
990,Generic,Desktop,71051,2090,33.58,70182.2,0.029415490281628688,0.064,133,3019,401527,527.6857142857143,5.721208511559912,100.0,1829443
991,Generic,Mobile,23076,1204,45.73,55058.92,0.05217542035014734,0.026,31,1998,61938,1776.094193548387,1.124940336643,32.567083013971015,160140
992,Competitor,Mobile,76312,648,36.41,23593.679999999997,0.008491456127476675,0.238,154,3382,520828,153.20571428571427,22.074894632799975,100.0,2295004
993,Generic,Tablet,88483,5861,21.69,127125.09000000001,0.06623871252104924,0.177,1037,2456,2546872,122.58928640308584,20.03437716346946,100.0,6780291
994,Competitor,Tablet,3963,8862,13.16,116623.92,2.2361847085541258,0.24,2126,1002,2130252,54.85603010348071,18.265995517900617,100.0,9117271
995,Generic,Mobile,73322,8003,46.61,373019.83,0.10914868661520417,0.219,1752,2007,3516264,212.9108618721461,9.426480088203354,100.0,6133786
996,Generic,Mobile,14866,1884,9.66,18199.44,0.12673214045472891,0.098,184,2281,419704,98.91,23.061368921241534,100.0,1592084
997,Generic,Desktop,33305,904,29.43,26604.72,0.02714307161086924,0.046,41,1262,51742,648.8956097560975,1.9448428699869797,25.339889090461043,200240
998,Competitor,Tablet,63403,9090,19.13,173891.69999999998,0.14336861031812376,0.135,1227,1120,1374240,141.7210268948655,7.902849877251186,100.0,4425039
999,Competitor,Desktop,83896,8902,17.21,153203.42,0.10610756174311052,0.026,231,2743,633633,663.2182683982685,4.135893310997887,75.18672960017341,2474221
1000,Brand,Desktop,33813,7617,34.06,259435.02000000002,0.22526838789814568,0.054,411,1020,419220,631.2287591240877,1.6158959572998277,43.65577040482926,1983389
1001,Competitor,Desktop,67729,6931,15.41,106806.71,0.10233430288355062,0.074,512,1904,974848,208.60685546875,9.127216819991927,100.0,3966161
